Zona Eleitoral;Código Município TSE;Município;Bairro;Endereço do Local;CEP do Local;Número do Local;Local de Votação;Seções;Eleitores aptos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE LEOPOLDINA;RUA CORA DE ALVARENGA, S/N;28050340;1082;COLÉGIO ESTADUAL JOSÉ DO PATROCÍNIO - CEJOPA;9;3105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE TAMANDARÉ;RUA DR. SIQUEIRA, 273;28030130;1090;IFF - INSTITUTO FEDERAL FLUMINENSE - CAMPUS CENTRO;12;3707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE LEOPOLDINA;RUA VISCONDE DE ALVARENGA 354;28050420;1104;COLÉGIO TRÊS PASTORINHOS;10;2939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE LEOPOLDINA;RUA VISCONDE DE ALVARENGA S/N;28050420;1112;FACULDADE DE ODONTOLOGIA DE CAMPOS;8;2879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE TAMANDARÉ;AV. DOM BOSCO 49, ESQUINA COM RUA PADRE ROMEU PEDRUZZI;28030150;1120;COLÉGIO SALESIANO;8;2996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;CENTRO;RUA BENTA PEREIRA, 183;28035290;1139;INSTITUTO PROFISSIONAL LAURA DE VICUNHA;5;1677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;CAJU;RUA EDGARD MACHADO S/N, PRÓXIMO AO CE 29 DE MAIO;28050420;1147;ESCOLA MUNICIPAL PRESIDENTE CASTELO BRANCO;4;1323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;CENTRO;PRAÇA BARÃO DO RIO BRANCO, 15;28035220;1155;LICEU DE HUMANIDADES DE CAMPOS;12;3554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE LEOPOLDINA;RUA CORA DE ALVARENGA, 139;28050340;1163;SENAC (RUA CORA DE ALVARENGA);7;2465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE TAMANDARÉ;RUA BRUNO DE AZEVEDO, 37 (PRAÇA EM FRENTE À ANTIGA ESTAÇÃO DE TREM);28030330;1171;SENAI - SERVIÇO NACIONAL DE APRENDIZAGEM INDUSTRIAL;7;2366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE NOVA BRASÍLIA;R. ÁLVARO DE AZEVEDO BARCELOS, ESQUINA COM  R. EUDÓXIO DE BRITO FALCÃO;28050010;1180;ESCOLA MUNICIPAL SENADOR JOSÉ CARLOS PEREIRA PINTO;6;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE ESPLANADA;RUA ALLAN KARDEC, 104, ESQ. C/ RUA PROJETADA 2;28050540;1198;CIEP DO PARQUE ESPLANADA (CIEP CLÓVIS TAVARES);9;3269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;CAJU;AV. 15 DE NOVEMBRO, 252;28035100;1201;CEOF - CENTRO EDUCACIONAL OÊMIA FIGUEIREDO;3;743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;CENTRO;RUA CONSELHEIRO JOSÉ FERNANDES, 223;28035310;1210;COLÉGIO AUXILIADORA;8;2506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE TAMANDARÉ;AV. 28 DE MARÇO, 856;28030112;1228;UNIVERSO - UNIVERSIDADE SALGADO DE OLIVEIRA;4;1070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PECUÁRIA;AV. PRESIDENTE VARGAS, 180 (VIZINHO AO CCZ);28100000;1244;FUNDENOR (FUNDAÇÃO NORTE FLUMINENSE DE DESENVOLVIMENTO REGIONAL);2;785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;CENTRO;PRAÇA DA BANDEIRA, S/N - AVENIDA PELINCA;28013000;1252;PALÁCIO DA CULTURA;1;315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE ESPLANADA;RUA WALTER SALES, S/N;28050000;1260;CRECHE DO PARQUE ESPLANADA;2;700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE NOVA BRASÍLIA;PRAÇA DO PARQUE NOVA BRASÍLIA;28050000;1279;CRECHE DE NOVA BRASÍLIA (CE BENEDITO ALVES BARRETO);2;478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE RODOVIÁRIO;AV. SÍLVIO BASTOS TAVARES, 348;28051250;1287;CONDOMÍNIO RECANTO DAS PALMEIRAS;2;718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;CENTRO;AV. ALBERTO TORRES;28010116;1295;COLÉGIO BATISTA FLUMINENSE;3;940;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE LEOPOLDINA;RUA CORA DE ALVARENGA;28055000;1309;INSTITUTO RENNE (ANTIGO COLÉGIO PITÁGORAS);2;540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;CENTRO;RUA ARÍSIO LESSA, 22;28035000;1325;EXTERNATO JOÃO XXIII;1;166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE JULIÃO NOGUEIRA;RUA TRÊS, 384 (AO LADO DO CAMPO DE FUTEBOL);28050000;1333;ESCOLA DO PARQUE JULIÃO NOGUEIRA (EM PROF WALTER SIQUEIRA);1;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;LAPA;AV. RUI BARBOSA 835;28015520;1341;CIEP DA LAPA (CIEP NILO PEÇANHA);11;2706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE JOQUEI CLUB;RUA DEPUTADO ALAIR FERREIRA 114;28015020;1350;CE THIERS CARDOSO;12;4187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;CENTRO;RUA ANTONIO RIBEIRO MOÇO;28013470;1368;ESCOLA MUNICIPAL PEQUENO JORNALEIRO;6;1827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE JOQUEI CLUB;RUA JULIO BARCELOS 275;28020140;1376;ESCOLA ESTADUAL CONSTANTINO FERNANDES;13;4851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;HORTO;AV. ALBERTO LAMEGO, 2000;28013602;1384;UENF - UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE;10;3625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE JOQUEI CLUB;AV. PRESIDENTE KENNEDY S/N;28020010;1392;ESCOLA MUNICIPAL WILMAR CAVA BARROS;10;3340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;CENTRO;RUA MARECHAL FLORIANO, 281;28010280;1406;CRECHE DO JARDIM SÃO BENEDITO (CE DÓ-RÉ-MI);5;1225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;CENTRO;RUA TENENTE-CORONEL CARDOSO (RUA FORMOSA), 265;28010801;1414;INSTITUTO POLITÉCNICO DE ENSINO - IPE;10;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;CENTRO;AV SETE DE SETEMBRO, 03;28013331;1422;ESCOLA TÉCNICA DE CAMPOS - ETC;2;608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;TURF CLUB;RUA DOMINGOS VIANA S/N;28013085;1430;APOE - ASSOCIAÇÃO DE PROTEÇÃO E ORIENTAÇÃO AOS EXCEPCIONAIS;4;1248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;HORTO;AV ALBERTO LAMEGO, 712;28016812;1449;ESCOLA TÉCNICA ESTADUAL JOÃO BARCELOS MARTINS;1;396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;LAPA;RUA MANOEL MOLL 42;28013580;1457;ESCOLA ESTADUAL VISCONDE DO RIO BRANCO;10;3050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PQ CALIFORNIA;RUA GILBERTO CARDOSO 16;28015140;1465;EDUCANDÁRIO SÃO JOSÉ OPERÁRIO;5;1670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;CENTRO;RUA TENENTE CORONEL CARDOSO (RUA FORMOSA), 349;28013460;1473;FACULDADE DE DIREITO DE CAMPOS;17;4194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE JOQUEI CLUB;RUA ANTONIO CALADO, S/N;28100000;1481;CRECHE DO JÓQUEI 2 (CE WILSON AMARO DE FREITAS);2;462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;CENTRO;RUA JOSÉ DO PATROCINIO, 71;28015030;1490;UFF- UNIVERSIDADE FEDERAL FLUMINENSE;8;1871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;58190;CAMPOS DOS GOYTACAZES;PARQUE SANTO AMARO;AV. NILO PEÇANHA, 822 - TREVO DO ÍNDIO;28275305;1503;SEST/SENAT;1;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;58211;CANTAGALO;TRIÂNGULO;AV. DJALMA BEDA COUBE S/N;28500000;1040;CIEP JOÃO NICOLAU FILHO (JANJÃO);5;1466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;58211;CANTAGALO;CENTRO;RUA MARIA ZULMIRA TORRES S/N;28500000;1066;COLÉGIO ESTADUAL MARIA ZULMIRA TORRES;6;1156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;58211;CANTAGALO;CENTRO;RUA CORONEL MARCELINO DE PAULA, 208;28500000;1082;CEDERJ - CENTRO DE EDUCAÇÃO SUPERIOR À DISTÂNCIA DO ESTADO DO RJ;7;1491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;58211;CANTAGALO;CENTRO;RUA DOUTOR CÁSSIO PASSOS BARRETO, 111;28500000;1090;ESCOLA MUNICIPAL LAMEIRA DE ANDRADE;8;948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;58211;CANTAGALO;CENTRO;PRACA ROBERTO SILVEIRA S/N;28500000;1120;FAC - FRATERNO AUXILIO CRISTAO;2;651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;58211;CANTAGALO;CANTELMO;AV. JORNALISTA JOSÉ NAEGELE S/N;28500000;1171;ESCOLA MUNICIPAL ALBERTO AUGUSTO THOMAZ;2;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;58211;CANTAGALO;SANTO ANTÔNIO;ESTRADA RJ 160 KM 8;28500000;1180;ESCOLA MUNICIPAL MARIA BELIENI D'OLIVAL;7;2088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;58211;CANTAGALO;SANTA RITA DA FLORESTA;PRACA DA JUVENTUDE, S/N;28510000;1210;ESCOLA ESTADUAL DOUTOR FRANCISCO LEITE TEIXEIRA;6;1495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;58211;CANTAGALO;EUCLIDELÂNDIA;PRAÇA ANTÔNIO FELIPE GASPARY, S/N;28520000;1244;COLÉGIO ESTADUAL CONDE DE NOVA FRIBURGO;8;1629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;58211;CANTAGALO;SÃO SEBASTIÃO DO PARAÍBA;RUA JOAQUIM FERREIRA DA COSTA, S/N;28530000;1287;ESCOLA MUNICIPAL CORONEL MANOEL MARCELINO DE PAULA;5;656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;58211;CANTAGALO;BOA SORTE;RUA FIRMINO FARIA, S/N;28525000;1309;COLÉGIO ESTADUAL JOAO DE ABREU JÚNIOR;8;1592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;58211;CANTAGALO;SÃO JOSÉ;RUA AZER RIBEIRO S/N;28500000;1341;ESCOLA MUNICIPAL DACYR JOSÉ RIBEIRO;3;967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;58211;CANTAGALO;CENTRO;RUA JÚLIO SANTOS 42;28500000;1350;SOCIEDADE MUSICAL XV DE NOVEMBRO;3;551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;58211;CANTAGALO;CENTRO;RUA EUCLIDES DA CUNHA, S/N;28500000;1368;GINÁSIO POLIESPORTIVO MUNICIPAL JOSÉ DOS SANTOS VIEIRA;3;978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;CENTRO;RUA MARTINHO CAMPOS, N. 416;28640000;1015;CENTRO MUNICIPAL DE SAUDE ALFREDO SILVEIRA;2;303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;CENTRO;AVENIDA MARIO MESQUITA, N. 147;28640000;1023;COLEGIO ESTADUAL PROFESSOR AURELIO DUARTE (GINASIO);8;2579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;ILHA DOS POMBOS;RUA PROJETADA G, N. 390;28640000;1031;ESCOLA MUNICIPAL ANTONIO FARIA SALGADO (LIGHT);2;301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;BARRA DE SÃO FRANCISCO;BARRA DE SAO FRANCISCO S/N;28640000;1040;ESCOLA MUNICIPAL BARRA DE SAO FRANCISCO;1;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;CENTRO;RUA FRANCISCO LOURENCO ALVES, N. 19;28644000;1058;ESCOLA ESTADUAL FRANCISCO VARELLA (GRUPO ESCOLAR);9;2641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;INFLUÊNCIA;PRAÇA SÃO PEDRO, N. 42;28646000;1066;ESCOLA ESTADUAL INDEPENDENCIA;6;1534;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;CENTRO;RUA PADRE APRIGIO DE MORAES, N. 6;28640000;1090;SALAO PAROQUIAL;3;810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;CENTRO;RUA BARAO D'APARECIDA, N. 225;28640000;1104;ESCOLA MUNICIPAL ANTONIO RUSSIER;6;1512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;CENTRO;RUA MARTINHO CAMPOS, N. 285;28640000;1112;CENTRO DE REABILITACAO (SELETO CLUBE);2;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;CENTRO;RUA MARTINHO CAMPOS, N. 217;28640000;1120;BANDA UNIAO DOS ARTISTAS (SEDE DA BANDA);2;662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;CÓRREGO DO PRATA;RUA ESPERIDIANO CALIL, N. 88;28642000;1139;ESCOLA MUNICIPAL LUIZA DE ARAUJO BRAZ;3;537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;PORTO VELHO DO CUNHA;PORTO VELHO DO CUNHA, S/N;28644000;1155;ESCOLA MUNICIPAL NEILTON CUNHA RIBEIRO;4;746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;LOTEAMENTO VALPARAÍSO;RUA MANOEL GOMES DE ARAUJO, S/N;28640000;1180;ESCOLA MUNICIPAL PADRE APRIGIO JUSTINIANO DE MORAES;2;544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;CENTRO;RUA PADRE APRIGIO, S/N;28640000;1198;CENTRO CATEQUÉTICO IRMÃ ZÉLIA (ANTIGA CRECHE);2;521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;MORRO DO ESTADO;RUA IDIMAR POLICIANO DA SILVA, S/N;28640000;1201;CIEP - 280 VASCO FERNANDES DA SILVA PORTO;3;676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;PROGRESSO;AVENIDA TANCREDO NEVES, N. 49;28640000;1228;CARMO COUNTRY CLUBE;1;316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;58238;CARMO;CENTRO;RUA DOUTOR ALVES COSTA, N. 16;28640000;1244;CENTRO ESPÍRITA HEBE FREIRE DE ANDRADE;2;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;CENTRO;AV. PRESIDENTE KENNEDY 514;25010000;1058;COLEGIO FUTURO VIP (ANTIGO CURSO GPI);11;3497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;CENTRO;RUA MANOEL VIEIRA 397;25020210;1090;CLUBE RECREATIVO CAXIENSE;8;2943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;CENTRO;RUA JORGE VIEIRA DE MEDEIROS,101 - ANTIGA RUA 25 DE AGOSTO;25010230;1112;COLEGIO SÃO FRANCISCO;9;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;CENTRO;RUA TENENTE JOSE DIAS 349;25010300;1120;COLEGIO SANTO ANTONIO;10;2982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;CENTRO;AV. DR. MANOEL TELLES 98;25010090;1147;COLEGIO CARLOS GOMES;6;1863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;CENTRO;RUA BELISARIO PENA 273;25020100;1155;ESCOLA MUNICIPAL ALVARO ALBERTO;6;1332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;CENTRO;AVENIDA PRESIDENTE KENNEDY,1861;25010009;1163;CATEDRAL DE SANTO ANTONIO;7;2287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;CENTRO;RUA JOSE DE ALVARENGA, 642;25020150;1171;IPMDC-INSTITUTO DE PREVIDENCIA MUNICIPAL DE DUQUE DE CAXIAS;8;1200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;PARQUE SENHOR DO BONFIM;AV. SALGADO FILHO 434;25000000;1309;ESCOLA MUNICIPAL ZILLA JUNGER;11;3824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;PARQUE LAGUNA E DOURADOS;AV. DR. MANOEL TELLES, S/N;25085420;1325;CENTRO EDUCACIONAL COLEGIO CARLOS GOMES (QUADRA);11;4236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;PARQUE LAFAIETE;RUA RAMIZ GALVÃO, 200;25015310;1333;COMPLEXO CULTURAL CAÇA TALENTOS;5;1603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;PRAINHA;AV. PERIMETRAL ALCANTARA S/N;25011350;1341;CIEP DA PRAINHA (CIEP- 198 PROFª. ROZA FERREIRA DE MATOS);6;2220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;ENGENHO DO PORTO;RUA COMANDANTE ARI PARREIRAS S/N;25015190;1368;CIEP ANTONIETA CAMPOS DA PAZ (CIEP 434-MARIA JOSE MACHADO);15;3153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;BAR DOS CAVALEIROS;RUA CAMPOS 55;25015420;1384;ESCOLA MUNICIPAL PROF. HILDA DO CARMO SIQUEIRA;8;2308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;COVANCA;ESTRADA DA COVANCA S/N;25015500;1392;ESCOLA ESTADUAL OSWALDO CRUZ;6;2238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;PARQUE LAFAIETE;RUA MARIA LUIZA REIS S/N;25010540;1414;ESCOLA MUNICIPAL OLGA TEIXEIRA DE OLIVEIRA;8;1616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;PARQUE LAFAIETE;RUA MARIA LUIZA REIS S/N;25010540;1422;ESCOLA ESTADUAL DUQUE DE CAXIAS;8;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;CENTRO;RUA MILTON MENDONCA S/N;25015020;1430;ESCOLA ESTADUAL PROFESSORA NORMA TOOP URUGUAI;6;1918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;PARQUE LAGUNA E DOURADOS;RUA JOSE LUIZ RODRIGUES CALAZANS 355;25011320;1457;ESCOLA MUNICIPAL LAGUNAS E DOURADOS (PROFº. ROMEU MENEZES DOS SANTOS;9;3420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;PARQUE LAFAIETE;AV. NILO PECANHA 2716;25025020;1473;ESCOLA VENANCIO PEREIRA VELLOSO;9;2821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;CENTRO;RUA DEPUTADO SOARES FILHO,218;25010180;1481;PRIMEIRA IGREJA BATISTA DE DUQUE DE CAXIAS;6;1200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;58335;DUQUE DE CAXIAS;PARQUE LAFAIETE;RUA DAVID DE OLIVEIRA S/N;25025010;1490;ESCOLA MUNICIPAL SANTA TEREZINHA;9;3463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
